source_column,rpm,target label,sample_index,value_0,fault_type_simple,fault_type_name,spectral_centroid,spectral_variance,peak_frequency,peak_amplitude,low_freq_energy_ratio,mid_freq_energy_ratio,high_freq_energy_ratio,BPFO_amplitude,BPFI_amplitude,BSF_amplitude,FR_amplitude
12kHz_DE_data B021_1 (第1列),1774,B021_1,112,-0.022345155,B,滚动体故障,3048.897,4099600.548,3382.81,103.5112,0.0442,0.9461,0.0097,0,0,16.5988,1.5228
12kHz_DE_data B021_1 (第1列),1774,B021_1,113,0.061039527,B,滚动体故障,2902.6608,2565011.958,3382.81,108.8571,0.0346,0.9574,0.008,0,0,15.2455,1.8978
12kHz_DE_data B021_1 (第1列),1774,B021_1,114,0.167180261,B,滚动体故障,3029.2094,2636785.449,3382.81,148.3032,0.0218,0.9704,0.0078,0,0,15.7713,0.9436
12kHz_DE_data B021_1 (第1列),1774,B021_1,115,0.027230533,B,滚动体故障,3099.8096,1792047.806,3382.81,197.4294,0.0075,0.9871,0.0054,0,0,14.4982,1.2348
12kHz_DE_data B021_1 (第1列),1774,B021_1,116,0.032269374,B,滚动体故障,3162.0637,2004268.974,3343.75,183.8508,0.0079,0.9863,0.0058,0,0,13.39,1.491
12kHz_DE_data B021_1 (第1列),1774,B021_1,117,0.173031817,B,滚动体故障,3043.3846,1727083.896,3382.81,137.726,0.0146,0.9775,0.008,0,0,14.0812,2.1702
12kHz_DE_data B021_1 (第1列),1774,B021_1,118,-0.108655614,B,滚动体故障,3011.8833,2852919.247,3382.81,128.3505,0.0295,0.9622,0.0082,0,0,14.0209,1.6909
12kHz_DE_data B021_1 (第1列),1774,B021_1,119,0.23593605,B,滚动体故障,3153.396,4616668.121,3382.81,96.8982,0.042,0.9495,0.0084,0,0,14.8657,2.3659
12kHz_DE_data B021_1 (第1列),1774,B021_1,120,0.059901724,B,滚动体故障,2819.1369,2041347.742,3382.81,111.6742,0.0421,0.9493,0.0087,0,0,15.9909,2.505
12kHz_DE_data B021_1 (第1列),1774,B021_1,121,-0.157743672,B,滚动体故障,2826.253,2264941.02,3382.81,116.5916,0.0429,0.949,0.0081,0,0,17.9685,2.9561
12kHz_DE_data B021_1 (第1列),1774,B021_1,122,0.002849047,B,滚动体故障,2884.1021,2610031.157,3382.81,150.4706,0.0407,0.9513,0.0081,0,0,16.5071,2.2943
12kHz_DE_data B021_1 (第1列),1774,B021_1,123,-0.055666519,B,滚动体故障,2957.8907,2998843.52,3382.81,122.9328,0.0351,0.9573,0.0076,0,0,17.3588,2.202
12kHz_DE_data B021_2 (第1列),1754,B021_2,0,-0.38767574,B,滚动体故障,3199.9596,5522692.693,3343.75,114.2495,0.0393,0.9404,0.0204,0,0,29.9581,0.9663
12kHz_DE_data B021_2 (第1列),1754,B021_2,1,-0.012851033,B,滚动体故障,2812.7146,2896699.19,3343.75,110.5265,0.0441,0.932,0.024,0,0,31.2457,1.1014
12kHz_DE_data B021_2 (第1列),1754,B021_2,2,0.02697206,B,滚动体故障,2781.1814,2876494.119,3343.75,126.3115,0.0406,0.9384,0.0211,0,0,30.7101,0.8686
12kHz_DE_data B021_2 (第1列),1754,B021_2,3,0.100116518,B,滚动体故障,2721.8711,2436583.331,3343.75,131.9401,0.0504,0.929,0.0206,0,0,30.842,1.1438
12kHz_DE_data B021_2 (第1列),1754,B021_2,4,-0.071854229,B,滚动体故障,2953.0274,4357350.698,3343.75,111.8512,0.0524,0.9259,0.0217,0,0,28.5273,1.0043
12kHz_DE_data B021_2 (第1列),1754,B021_2,5,0.044364187,B,滚动体故障,2798.2578,2670987.657,3343.75,110.3135,0.0439,0.9335,0.0226,0,0,24.7546,1.2893
12kHz_DE_data B021_2 (第1列),1754,B021_2,6,0.144328279,B,滚动体故障,3084.2389,5383530.753,3343.75,122.6174,0.0456,0.9286,0.0258,0,0,25.6357,2.6707
12kHz_DE_data B021_2 (第1列),1754,B021_2,7,0.06256903,B,滚动体故障,2999.5452,4302180.233,3343.75,109.96,0.0466,0.9318,0.0217,0,0,25.5719,0.9439
12kHz_DE_data B021_2 (第1列),1754,B021_2,8,-0.133783202,B,滚动体故障,2684.7229,1870379.067,3343.75,110.5471,0.0459,0.9346,0.0195,0,0,27.0297,1.5475
12kHz_DE_data B021_2 (第1列),1754,B021_2,9,-0.069578623,B,滚动体故障,2786.3979,2786890.231,3343.75,111.3315,0.0479,0.9296,0.0225,0,0,28.4942,1.1497
12kHz_DE_data B021_2 (第1列),1754,B021_2,10,-0.117528878,B,滚动体故障,3018.1933,4265667.642,3343.75,118.7777,0.0385,0.9387,0.0228,0,0,27.8463,0.7996
12kHz_DE_data B021_2 (第1列),1754,B021_2,11,-0.078355958,B,滚动体故障,3067.8024,4636674.902,3343.75,126.7128,0.0365,0.9433,0.0202,0,0,27.33,0.9757
12kHz_DE_data B021_2 (第1列),1754,B021_2,12,0.087275601,B,滚动体故障,2813.7122,2921651.223,3445.31,90.9045,0.05,0.9325,0.0176,0,0,25.6585,1.1413
12kHz_DE_data B021_2 (第1列),1754,B021_2,13,0.155056132,B,滚动体故障,2822.0612,3258913.52,3343.75,136.0545,0.0477,0.935,0.0174,0,0,21.0718,1.377
12kHz_DE_data B021_2 (第1列),1754,B021_2,14,-0.035119456,B,滚动体故障,2814.1116,3259801.792,3343.75,129.2606,0.041,0.9394,0.0196,0,0,21.8924,1.2709
12kHz_DE_data B021_2 (第1列),1754,B021_2,15,0.023396109,B,滚动体故障,2844.3032,3076973.608,3343.75,92.6202,0.039,0.9406,0.0204,0,0,23.9762,1.1779
12kHz_DE_data B021_2 (第1列),1754,B021_2,16,0.087600689,B,滚动体故障,2911.1503,3279040.943,3343.75,112.6826,0.033,0.9481,0.0189,0,0,24.7628,1.7463
12kHz_DE_data B021_2 (第1列),1754,B021_2,17,-0.05234904,B,滚动体故障,2805.629,2215595.202,3343.75,130.5169,0.0337,0.9471,0.0192,0,0,26.7226,1.2952
12kHz_DE_data B021_2 (第1列),1754,B021_2,18,0.007466872,B,滚动体故障,2920.0716,3417992.712,3343.75,129.7891,0.0373,0.942,0.0207,0,0,25.7947,1.1245
12kHz_DE_data B021_2 (第1列),1754,B021_2,19,0.031685814,B,滚动体故障,2799.1397,2743142.252,3343.75,119.7636,0.0417,0.9363,0.022,0,0,23.8805,1.3506
12kHz_DE_data B021_2 (第1列),1754,B021_2,20,-0.100299295,B,滚动体故障,2804.5677,2680095.272,3343.75,132.7204,0.0351,0.9438,0.021,0,0,21.5819,1.7692
12kHz_DE_data B021_2 (第1列),1754,B021_2,21,0.043226384,B,滚动体故障,2788.7171,2522704.284,3343.75,147.2122,0.0329,0.9483,0.0188,0,0,19.9669,1.6195
12kHz_DE_data B021_2 (第1列),1754,B021_2,22,-0.12012957,B,滚动体故障,2901.6965,3723842.196,3343.75,111.081,0.0422,0.9359,0.0219,0,0,19.983,1.4753
12kHz_DE_data B021_2 (第1列),1754,B021_2,23,-0.041621186,B,滚动体故障,2859.3794,3560631.431,3343.75,99.6319,0.0487,0.9293,0.022,0,0,21.6603,1.4282
12kHz_DE_data B021_2 (第1列),1754,B021_2,24,0.019169985,B,滚动体故障,2729.1619,2066984.636,3343.75,123.4774,0.0409,0.9374,0.0217,0,0,23.5637,1.3946
12kHz_DE_data B021_2 (第1列),1754,B021_2,25,0.080448786,B,滚动体故障,3035.457,4170259.189,3343.75,127.9272,0.0347,0.9443,0.0211,0,0,23.4159,1.484
12kHz_DE_data B021_2 (第1列),1754,B021_2,26,0.080611329,B,滚动体故障,2738.1171,1741098.906,3343.75,145.462,0.0293,0.9535,0.0172,0,0,22.2144,1.4462
12kHz_DE_data B021_2 (第1列),1754,B021_2,27,-0.101112011,B,滚动体故障,2770.9046,2384922.565,3343.75,113.5443,0.0346,0.9469,0.0185,0,0,21.3007,2.5347
12kHz_DE_data B021_2 (第1列),1754,B021_2,28,0.05557967,B,滚动体故障,2768.558,2466725.101,3343.75,111.749,0.043,0.9384,0.0186,0,0,20.047,3.6322
12kHz_DE_data B021_2 (第1列),1754,B021_2,29,-0.037557605,B,滚动体故障,2879.3158,3323029.51,3343.75,135.9999,0.0399,0.941,0.0191,0,0,18.3896,1.5852
12kHz_DE_data B021_2 (第1列),1754,B021_2,30,-0.052999213,B,滚动体故障,3034.1939,4115518.449,3343.75,113.5057,0.0333,0.9441,0.0226,0,0,17.4458,1.3867
12kHz_DE_data B021_2 (第1列),1754,B021_2,31,-0.105988308,B,滚动体故障,2879.4545,3192176.288,3343.75,104.1243,0.0364,0.9417,0.022,0,0,19.404,2.4088
12kHz_DE_data B021_2 (第1列),1754,B021_2,32,-0.152313131,B,滚动体故障,2960.7507,4122661.028,3343.75,108.0124,0.0441,0.9339,0.022,0,0,21.4066,1.9064
12kHz_DE_data B021_2 (第1列),1754,B021_2,33,-0.023903973,B,滚动体故障,2815.0966,3011738.263,3343.75,99.4188,0.0419,0.9356,0.0225,0,0,20.7547,1.919
12kHz_DE_data B021_2 (第1列),1754,B021_2,34,0.05753019,B,滚动体故障,2813.79,2535290.168,3343.75,127.0117,0.0351,0.9452,0.0198,0,0,21.9204,2.2407
12kHz_DE_data B021_2 (第1列),1754,B021_2,35,0.037537371,B,滚动体故障,2921.1711,3087451.577,3343.75,124.2839,0.0306,0.9504,0.019,0,0,20.0177,2.7863
12kHz_DE_data B021_2 (第1列),1754,B021_2,36,0.078498267,B,滚动体故障,2811.6853,2662409.409,3343.75,115.3228,0.0348,0.9441,0.0212,0,0,17.8156,2.0961
12kHz_DE_data B021_2 (第1列),1754,B021_2,37,-0.109239173,B,滚动体故障,3101.2082,5184340.771,3343.75,125.9331,0.0411,0.937,0.0219,0,0,18.0583,2.6765
12kHz_DE_data B021_2 (第1列),1754,B021_2,38,0.105968074,B,滚动体故障,2698.6394,2154440.619,3343.75,101.918,0.0457,0.9324,0.0219,0,0,18.1072,3.2909
12kHz_DE_data B021_2 (第1列),1754,B021_2,39,0.19260362,B,滚动体故障,2751.8661,2657625.503,3343.75,100.4646,0.0437,0.9314,0.0249,0,0,21.5638,2.638
12kHz_DE_data B021_2 (第1列),1754,B021_2,40,0.060293424,B,滚动体故障,2971.6714,3773246.644,3343.75,118.1053,0.033,0.945,0.022,0,0,24.1325,2.5135
12kHz_DE_data B021_2 (第1列),1754,B021_2,41,0.130999733,B,滚动体故障,3269.8173,5859399.514,3343.75,118.6139,0.0332,0.942,0.0247,0,0,21.9219,2.633
12kHz_DE_data B021_2 (第1列),1754,B021_2,42,-0.122405175,B,滚动体故障,2766.8489,2495932.012,3343.75,149.9854,0.0399,0.9377,0.0224,0,0,21.0845,2.0556
12kHz_DE_data B021_2 (第1列),1754,B021_2,43,-0.234885096,B,滚动体故障,3009.2468,4507190.327,3343.75,136.5048,0.045,0.9348,0.0202,0,0,20.8977,1.1176
12kHz_DE_data B021_2 (第1列),1754,B021_2,44,-0.071366598,B,滚动体故障,2808.7644,2787923.298,3343.75,92.9049,0.0408,0.9382,0.021,0,0,18.3756,1.4106
12kHz_DE_data B021_2 (第1列),1754,B021_2,45,0.025346628,B,滚动体故障,3100.1458,4383724.765,3343.75,110.6673,0.0302,0.9483,0.0215,0,0,19.3921,1.3111
12kHz_DE_data B021_2 (第1列),1754,B021_2,46,-0.190023162,B,滚动体故障,2978.1652,3432040.409,3343.75,109.1823,0.0314,0.9469,0.0217,0,0,20.147,1.9724
12kHz_DE_data B021_2 (第1列),1754,B021_2,47,-0.213591932,B,滚动体故障,2894.7865,3229167.704,3343.75,119.986,0.0379,0.939,0.0231,0,0,22.2257,1.6864
12kHz_DE_data B021_2 (第1列),1754,B021_2,48,0.007629415,B,滚动体故障,2752.59,2352621.816,3343.75,115.2583,0.04,0.9386,0.0214,0,0,23.7993,1.7771
12kHz_DE_data B021_2 (第1列),1754,B021_2,49,-0.120942286,B,滚动体故障,3039.4346,4136348.701,3343.75,99.6232,0.0331,0.9487,0.0182,0,0,22.2799,0.7569
12kHz_DE_data B021_2 (第1列),1754,B021_2,50,0.076060118,B,滚动体故障,2771.0025,1913806.497,3343.75,126.3195,0.031,0.9514,0.0176,0,0,23.019,2.078
12kHz_DE_data B021_2 (第1列),1754,B021_2,51,0.111494545,B,滚动体故障,2905.7559,3361252.12,3343.75,97.0453,0.0333,0.9452,0.0215,0,0,23.3149,1.3923
12kHz_DE_data B021_2 (第1列),1754,B021_2,52,0.099628888,B,滚动体故障,2658.3486,2085043.031,3343.75,101.8254,0.0457,0.9322,0.0221,0,0,20.887,1.3953
12kHz_DE_data B021_2 (第1列),1754,B021_2,53,-0.011063057,B,滚动体故障,2760.4054,2700777.484,3343.75,111.1419,0.0512,0.929,0.0198,0,0,21.6985,1.7459
12kHz_DE_data B021_2 (第1列),1754,B021_2,54,0.114420323,B,滚动体故障,2940.6975,3553737.45,3343.75,119.4428,0.0412,0.9396,0.0192,0,0,23.1194,1.1241
12kHz_DE_data B021_2 (第1列),1754,B021_2,55,-0.028292641,B,滚动体故障,2818.769,2320819.377,3343.75,117.7377,0.0303,0.9508,0.0189,0,0,25.7188,1.3493
12kHz_DE_data B021_2 (第1列),1754,B021_2,56,-0.054624645,B,滚动体故障,2893.8088,3599129.622,3343.75,100.4868,0.0411,0.9396,0.0192,0,0,27.5651,1.1618
12kHz_DE_data B021_2 (第1列),1754,B021_2,57,-0.051048694,B,滚动体故障,2765.4805,2447331.778,3343.75,91.8585,0.0444,0.9368,0.0189,0,0,24.415,1.1907
12kHz_DE_data B021_2 (第1列),1754,B021_2,58,0.093777332,B,滚动体故障,2759.5603,2449408.454,3343.75,131.9892,0.0388,0.9434,0.0179,0,0,22.8193,1.3908
12kHz_DE_data B021_2 (第1列),1754,B021_2,59,-0.04032084,B,滚动体故障,2724.6399,2103696.01,3343.75,137.4346,0.0393,0.9439,0.0169,0,0,25.8974,1.5212
12kHz_DE_data B021_2 (第1列),1754,B021_2,60,0.013480971,B,滚动体故障,3149.6572,5092560.936,3343.75,116.8976,0.0363,0.9448,0.0188,0,0,26.183,1.5183
12kHz_DE_data B021_2 (第1列),1754,B021_2,61,-0.060801288,B,滚动体故障,2725.1797,1974544.511,3343.75,118.7173,0.0383,0.9435,0.0182,0,0,25.1599,1.0228
12kHz_DE_data B021_2 (第1列),1754,B021_2,62,-0.273895473,B,滚动体故障,2918.3661,3789540.874,3343.75,99.9325,0.0471,0.9337,0.0191,0,0,27.8635,0.7479
12kHz_DE_data B021_2 (第1列),1754,B021_2,63,-0.095910628,B,滚动体故障,2687.1906,1966664.176,3343.75,115.7888,0.0434,0.9353,0.0213,0,0,27.9311,0.8886
12kHz_DE_data B021_2 (第1列),1754,B021_2,64,-0.043246619,B,滚动体故障,2808.931,2778392.737,3343.75,124.7882,0.038,0.942,0.02,0,0,27.6862,1.1615
12kHz_DE_data B021_2 (第1列),1754,B021_2,65,-0.113302754,B,滚动体故障,2851.5898,3054866.405,3343.75,103.8383,0.0385,0.9407,0.0208,0,0,26.5714,1.5249
12kHz_DE_data B021_2 (第1列),1754,B021_2,66,0.018682356,B,滚动体故障,2723.3332,2139651.972,3343.75,103.1758,0.0403,0.939,0.0207,0,0,25.1309,1.6465
12kHz_DE_data B021_2 (第1列),1754,B021_2,67,0.003403291,B,滚动体故障,2699.762,2542713.141,3343.75,128.614,0.0531,0.9273,0.0195,0,0,28.654,2.2785
12kHz_DE_data B021_2 (第1列),1754,B021_2,68,0.015268947,B,滚动体故障,2745.1085,2661554.051,3343.75,100.5832,0.053,0.9248,0.0222,0,0,28.3132,1.8553
12kHz_DE_data B021_2 (第1列),1754,B021_2,69,0.097190739,B,滚动体故障,2745.1387,2063865.716,3343.75,117.145,0.0421,0.9375,0.0204,0,0,27.3925,2.3306
12kHz_DE_data B021_2 (第1列),1754,B021_2,70,0.05054083,B,滚动体故障,2867.8777,2806175.414,3343.75,139.8712,0.0353,0.945,0.0197,0,0,28.8968,1.1152
12kHz_DE_data B021_2 (第1列),1754,B021_2,71,0.058667992,B,滚动体故障,2867.3062,3026087.611,3343.75,124.1799,0.0327,0.9471,0.0202,0,0,28.2099,1.0513
12kHz_DE_data B021_2 (第1列),1754,B021_2,72,-0.078355958,B,滚动体故障,2697.771,2133941.452,3343.75,108.4938,0.04,0.9405,0.0195,0,0,29.7304,0.4634
12kHz_DE_data B021_2 (第1列),1754,B021_2,73,-0.047960373,B,滚动体故障,2768.5526,2737619.768,3343.75,132.9732,0.0399,0.9414,0.0187,0,0,27.92,1.6765
12kHz_DE_data B021_2 (第1列),1754,B021_2,74,-0.093147393,B,滚动体故障,2970.1605,3936961.32,3343.75,136.3237,0.0336,0.9481,0.0183,0,0,26.42,1.4818
12kHz_DE_data B021_2 (第1列),1754,B021_2,75,0.038675174,B,滚动体故障,2720.3331,2099824.299,3343.75,140.9423,0.0369,0.9414,0.0218,0,0,29.3914,2.1045
12kHz_DE_data B021_2 (第1列),1754,B021_2,76,-0.235535269,B,滚动体故障,3093.7547,5024920.13,3343.75,101.9523,0.0449,0.9327,0.0224,0,0,29.5371,1.5858
12kHz_DE_data B021_2 (第1列),1754,B021_2,77,0.06256903,B,滚动体故障,2776.0194,2431439.481,3343.75,126.2701,0.0388,0.9423,0.0189,0,0,28.0037,0.9931
12kHz_DE_data B021_2 (第1列),1754,B021_2,78,-0.007162019,B,滚动体故障,2735.4311,2070105.111,3343.75,138.8376,0.0391,0.9412,0.0198,0,0,28.3009,1.2576
12kHz_DE_data B021_2 (第1列),1754,B021_2,79,0.086787972,B,滚动体故障,2844.9118,2857032.462,3343.75,125.2606,0.0379,0.9422,0.0199,0,0,30.4549,0.8335
12kHz_DE_data B021_2 (第1列),1754,B021_2,80,-0.015126638,B,滚动体故障,2890.7337,2823375.763,3343.75,113.6174,0.0311,0.9504,0.0185,0,0,28.9569,1.4033
12kHz_DE_data B021_2 (第1列),1754,B021_2,81,0.146766427,B,滚动体故障,3060.2806,4544778.162,3343.75,125.7429,0.0379,0.9431,0.0191,0,0,27.4883,1.2405
12kHz_DE_data B021_2 (第1列),1754,B021_2,82,-0.031218419,B,滚动体故障,2798.4088,3305682.35,3343.75,104.5467,0.0534,0.9246,0.0219,0,0,27.5257,2.467
12kHz_DE_data B021_2 (第1列),1754,B021_2,83,-0.070228796,B,滚动体故障,2710.7507,2283204.629,3343.75,122.9143,0.0474,0.9309,0.0218,0,0,25.3568,1.2832
12kHz_DE_data B021_2 (第1列),1754,B021_2,84,-0.173443752,B,滚动体故障,2876.8006,3140984,3343.75,80.6147,0.0423,0.9349,0.0228,0,0,27.7966,2.8094
12kHz_DE_data B021_2 (第1列),1754,B021_2,85,0.013318428,B,滚动体故障,2846.2563,2788323.443,3343.75,106.7123,0.0404,0.9354,0.0243,0,0,27.8893,1.6995
12kHz_DE_data B021_2 (第1列),1754,B021_2,86,-0.009112539,B,滚动体故障,2886.9448,3095643.88,3343.75,116.6979,0.0384,0.9399,0.0217,0,0,27.0866,1.9678
12kHz_DE_data B021_2 (第1列),1754,B021_2,87,-0.138334413,B,滚动体故障,3003.9938,4308967.205,3343.75,134.5414,0.0392,0.9424,0.0184,0,0,29.2027,1.2909
12kHz_DE_data B021_2 (第1列),1754,B021_2,88,-0.065027412,B,滚动体故障,2778.3283,2256509.351,3343.75,141.5833,0.0347,0.9474,0.0179,0,0,25.7774,2.0837
12kHz_DE_data B021_2 (第1列),1754,B021_2,89,0.105968074,B,滚动体故障,2776.0335,2413864.47,3343.75,93.7411,0.0372,0.9431,0.0197,0,0,23.0619,1.1275
12kHz_DE_data B021_2 (第1列),1754,B021_2,90,0.013155885,B,滚动体故障,2758.7993,2515717.405,3343.75,91.03,0.0426,0.9378,0.0196,0,0,23.3548,1.0411
12kHz_DE_data B021_2 (第1列),1754,B021_2,91,0.12531072,B,滚动体故障,2758.9064,2329101.936,3343.75,87.1703,0.047,0.9295,0.0235,0,0,23.495,1.5548
12kHz_DE_data B021_2 (第1列),1754,B021_2,92,-0.04178373,B,滚动体故障,2717.2202,2101700.375,3343.75,94.6261,0.0424,0.9363,0.0214,0,0,25.2649,1.5066
12kHz_DE_data B021_2 (第1列),1754,B021_2,93,0.173260975,B,滚动体故障,2852.3146,3041133.297,3343.75,95.6757,0.0384,0.9426,0.019,0,0,25.3455,1.6724
12kHz_DE_data B021_2 (第1列),1754,B021_2,94,-0.016264441,B,滚动体故障,2888.8876,2872555.196,3343.75,85.98,0.0409,0.9371,0.0219,0,0,24.9459,1.5799
12kHz_DE_data B021_2 (第1列),1754,B021_2,95,0.031035641,B,滚动体故障,2926.2271,3313132.094,3343.75,106.0139,0.0346,0.9461,0.0193,0,0,26.293,1.6029
12kHz_DE_data B021_2 (第1列),1754,B021_2,96,0.092314442,B,滚动体故障,2872.3607,2934168.202,3343.75,145.004,0.0345,0.9483,0.0173,0,0,23.2177,1.4982
12kHz_DE_data B021_2 (第1列),1754,B021_2,97,-0.089246355,B,滚动体故障,2965.7995,4008938.898,3343.75,120.7547,0.0419,0.9399,0.0183,0,0,20.3541,1.0863
12kHz_DE_data B021_2 (第1列),1754,B021_2,98,-0.058688226,B,滚动体故障,2685.2432,2055476.007,3343.75,102.8547,0.0448,0.9377,0.0175,0,0,20.7542,2.353
12kHz_DE_data B021_2 (第1列),1754,B021_2,99,0.060130881,B,滚动体故障,2857.9982,2826595.639,3343.75,126.5616,0.0379,0.9419,0.0203,0,0,21.7738,0.8884
12kHz_DE_data B021_2 (第1列),1754,B021_2,100,-0.00618676,B,滚动体故障,2950.6309,3974918.778,3343.75,105.8445,0.0341,0.9433,0.0225,0,0,22.2283,1.7174
12kHz_DE_data B021_2 (第1列),1754,B021_2,101,0.175861667,B,滚动体故障,2704.4713,1961222.945,3343.75,134.8008,0.0406,0.9391,0.0203,0,0,24.4774,0.7788
12kHz_DE_data B021_2 (第1列),1754,B021_2,102,0.14790423,B,滚动体故障,2742.7716,2364141.891,3343.75,142.3385,0.0374,0.9438,0.0188,0,0,22.9545,1.2115
12kHz_DE_data B021_2 (第1列),1754,B021_2,103,0.144978451,B,滚动体故障,2750.5764,2047072.975,3343.75,122.7892,0.0398,0.9399,0.0203,0,0,22.111,0.9836
12kHz_DE_data B021_2 (第1列),1754,B021_2,104,0.091176639,B,滚动体故障,2821.018,2601417.303,3343.75,134.7186,0.034,0.9472,0.0188,0,0,20.8632,1.0366
12kHz_DE_data B021_2 (第1列),1754,B021_2,105,0.148391859,B,滚动体故障,2887.4837,3167387.38,3343.75,136.1119,0.0342,0.9484,0.0174,0,0,17.318,1.2782
12kHz_DE_data B021_2 (第1列),1754,B021_2,106,0.220723601,B,滚动体故障,3044.2657,4534577.338,3343.75,123.8149,0.0418,0.937,0.0212,0,0,19.3543,2.4712
12kHz_DE_data B021_2 (第1列),1754,B021_2,107,-0.02780501,B,滚动体故障,2779.1878,2728863.058,3343.75,124.1713,0.0421,0.938,0.02,0,0,19.6651,2.4069
12kHz_DE_data B021_2 (第1列),1754,B021_2,108,-0.073804747,B,滚动体故障,2822.3967,2916319.261,3343.75,128.7234,0.0309,0.9506,0.0185,0,0,19.4079,1.486
12kHz_DE_data B021_2 (第1列),1754,B021_2,109,-0.089733985,B,滚动体故障,2864.6983,2650224.133,3343.75,111.6095,0.0332,0.9458,0.021,0,0,23.6608,2.1119
12kHz_DE_data B021_2 (第1列),1754,B021_2,110,-0.174093925,B,滚动体故障,2802.7491,2591500.259,3343.75,101.4351,0.0386,0.9388,0.0226,0,0,22.1846,1.8712
12kHz_DE_data B021_2 (第1列),1754,B021_2,111,-0.122892805,B,滚动体故障,2872.347,3274095.793,3343.75,138.2094,0.0386,0.939,0.0225,0,0,19.9822,2.249
12kHz_DE_data B021_2 (第1列),1754,B021_2,112,-0.12012957,B,滚动体故障,2713.6529,2076485.281,3343.75,140.1286,0.0436,0.9345,0.0219,0,0,17.9262,2.3109
12kHz_DE_data B021_2 (第1列),1754,B021_2,113,-0.00618676,B,滚动体故障,2994.0522,4353693.79,3343.75,130.8038,0.0393,0.9401,0.0206,0,0,16.5187,2.1255
12kHz_DE_data B021_2 (第1列),1754,B021_2,114,-0.066977931,B,滚动体故障,2956.4586,3696889.435,3343.75,125.7128,0.0349,0.9454,0.0197,0,0,17.6965,2.0855
12kHz_DE_data B021_2 (第1列),1754,B021_2,115,0.235352492,B,滚动体故障,2945.8148,3535518.424,3343.75,118.2394,0.0335,0.9458,0.0207,0,0,19.8228,2.8832
12kHz_DE_data B021_2 (第1列),1754,B021_2,116,0.075897575,B,滚动体故障,2969.2722,3965724.451,3343.75,127.3362,0.0326,0.9469,0.0205,0,0,20.9551,2.0356
12kHz_DE_data B021_2 (第1列),1754,B021_2,117,0.049890658,B,滚动体故障,2948.8555,2893686.451,3343.75,135.356,0.0282,0.9493,0.0225,0,0,20.4714,1.907
12kHz_DE_data B021_2 (第1列),1754,B021_2,118,-0.183521433,B,滚动体故障,3094.8321,3333952.286,3343.75,133.221,0.0227,0.9538,0.0235,0,0,20.5023,2.0854
12kHz_DE_data B021_2 (第1列),1754,B021_2,119,-0.12110483,B,滚动体故障,2925.0924,2066170.669,3343.75,123.3478,0.0237,0.9545,0.0218,0,0,20.1702,3.2636
12kHz_DE_data B021_2 (第1列),1754,B021_2,120,-0.29031234,B,滚动体故障,2782.7987,2316308.599,3343.75,128.214,0.0323,0.9449,0.0227,0,0,19.4211,3.7581
12kHz_DE_data B021_2 (第1列),1754,B021_2,121,-0.042433902,B,滚动体故障,3001.216,4405897.806,3343.75,135.7467,0.0368,0.9428,0.0204,0,0,19.3179,2.4094
12kHz_DE_data B021_2 (第1列),1754,B021_2,122,-0.258616409,B,滚动体故障,3184.3178,5873116.609,3343.75,116.341,0.0418,0.9364,0.0218,0,0,19.6642,1.8446
12kHz_DE_data B021_2 (第1列),1754,B021_2,123,0.185776804,B,滚动体故障,2894.3522,3779911.612,3343.75,89.4842,0.0489,0.9275,0.0236,0,0,22.4397,1.7855
12kHz_DE_data B021_3 (第1列),1729,B021_3,0,-0.092074673,B,滚动体故障,2824.8236,3912856.867,3398.44,103.9057,0.0302,0.9584,0.0115,0,0,26.5197,1.3007
12kHz_DE_data B021_3 (第1列),1729,B021_3,1,0.102489583,B,滚动体故障,2797.3828,3391925.589,3296.88,103.6758,0.0344,0.9555,0.0101,0,0,32.891,1.8595
12kHz_DE_data B021_3 (第1列),1729,B021_3,2,0.107040793,B,滚动体故障,2996.0716,5147510.749,1390.62,97.5313,0.0322,0.9582,0.0096,0,0,32.0057,1.1851
12kHz_DE_data B021_3 (第1列),1729,B021_3,3,0.013740975,B,滚动体故障,2699.4082,2906084.977,3273.44,103.9999,0.0303,0.9612,0.0084,0,0,30.6588,1.1649
12kHz_DE_data B021_3 (第1列),1729,B021_3,4,-0.116131072,B,滚动体故障,2728.1278,2552946.127,1390.62,97.3036,0.0315,0.9572,0.0113,0,0,35.9309,1.4685
12kHz_DE_data B021_3 (第1列),1729,B021_3,5,0.106065534,B,滚动体故障,2698.5138,2659764.793,3296.88,99.5271,0.0304,0.9571,0.0125,0,0,31.7054,1.2411
12kHz_DE_data B021_3 (第1列),1729,B021_3,6,-0.272660211,B,滚动体故障,2858.3681,4003408.325,1390.62,100.6576,0.0326,0.957,0.0104,0,0,28.2055,1.9144
12kHz_DE_data B021_3 (第1列),1729,B021_3,7,-0.006251843,B,滚动体故障,2641.8033,2327306.623,1390.62,98.6801,0.036,0.9548,0.0093,0,0,32.0075,1.5098
